286;Vuoi caricare i dati？
287;Si
288;No
289;PREMI UN TASTO QUALSIASI
290;Nuovo Gioco
291;Continua Partita
292;Online
293;Opzioni
294;Impostazioni di Gioco
295;Installazione Dati
296;Buon Inizio
297;Oggetto
298;Lodare
299;Rimproverare
300;Porre
301;Digivice
302;Anni
303;Giorno
304;Area
305;Decisione
306;Indietro
307;Scegliere
308;Ordinare
309;Scorrere
310;Modalità Visualizzazione
311;Lista Modifiche
312;Rimuovere
313;Cambiare
314;Zoom
315;Azzerare
316;Mostra
317;Girare
318;Leggere
319;Scartare
320;Valutare
321;Sposta Su e Giù
322;Chiudere
323;File
324;Impostare la Scheda
325;Annullato
326;Stato
327;Regola
328;Regola
329;Cambiare Squadra
330;Scenraio Confermato
331;Inizio Battaglia
332;Preparazione OK
333;MENU PRINCIPALE
334;ＰＡＲＴＮＥＲ
335;LISTA OGGETTI
336;ＴＡＭＥＲ
337;SALVA
338;MEDAGLIE
339;ＮＥＷＳ　ＬＯＧ
340;GLOSSARIO
341;OGGETTI CHIAVE
342;MAPPA DEL MONDO
343;SET ABILITA'
344;INSTALLAZIONE DATA
345;OPZIONI
346;ＭＡＩＬ
347;ＤＩＧＩ　ＳＴＯＲＡＧＥ
348;SELEZIONA STANZA
349;Notizie
350;RECORD PESCA
351;Massimo
352;ｃｍ
353;LISTA CARTE
354;ＩＤ
355;Posizione
356;Nome
357;In Possesso：
358;Ｃ
359;Ｂ
360;Ａ
361;Ｓ
362;ＳＳ
363;Inviare？
364;Si
365;No
366;Non può essere inviate
367;RISULTATO CARTE
368;REGOLE BATTAGLIE
369;Tamer Massimo
370;Termine
371;Aspetto Oggetti
372;ＯＮ
373;ＯＦＦ
