18;ミレイは特殊<r2_とくしゅ>なコーディングを\n行<r1_おこな>うことで二体<r2_にたい>のパートナーを\n持<r1_も>つことができる\n\n本来<r2_ほんらい>このような形<r1_かたち>で\nパートナーを持<r1_も>つことは\n不可能<r3_ふかのう>とされているが\n高<r1_たか>いプログラミングスキルを持<r1_も>つ\nミレイにのみ可能<r2_かのう>な芸当<r2_げいとう>である
19;ニコの父親<r2_ちちおや>であり\nGIGO<r4_ギゴ>カンパニー技術<r2_ぎじゅつ>局<r1_きょく>において\nプロジェクト「ヴィティウム」の\n管理<r2_かんり>責任<r2_せきにん>者<r1_しゃ>であった\n\nその後<r1_ご>、謎<r1_なぞ>の失踪<r2_しっそう>を遂<r1_と>げるが\nそこには彼<r1_かれ>の職業<r2_しょくぎょう>人<r1_じん>としての\n強<r1_つよ>すぎる責任感<r3_せきにんかん>が影<r1_かげ>を落<r1_お>としていたと\n噂<r1_うわさ>する者<r1_もの>もいる
20;ユウヤの父<r1_ちち>\n\nユウヤに対<r1_たい>しては多<r1_おお>くを語<r1_かた>らず\n背中<r2_せなか>でGIGO<r4_ギゴ>総帥<r2_そうすい>としての\n態度<r2_たいど>を教育<r2_きょういく>していると本人<r2_ほんにん>は\n考<r1_かんが>えている
21;オンラインゲーム\n「デジタルモンスター」内<r1_ない>で\nプレイヤーが共<r1_とも>に行動<r2_こうどう>することになる\nデジモン\n\nその育<r1_そだ>て方<r1_かた>により様々<r2_さまざま>に進化<r2_しんか>するため\nパートナーデジモンのタイプを見<r1_み>れば\nそのプレイヤーのゲームスキルが\nある程度<r2_ていど>、判別<r2_はんべつ>できるという
22;デジタルワールドに存在<r2_そんざい>する\n巨大<r2_きょだい>な島<r1_しま>。\n\n元<r1_もと>は巨大<r2_きょだい>なデータの\n塊<r1_かたまり>だったと言<r1_い>う説<r1_せつ>もあるが、\nその成<r1_な>り立<r1_た>ちにおける真相<r2_しんそう>は\n今<r1_いま>だ解明<r2_かいめい>されていない
23;現実<r2_げんじつ>世界<r2_せかい>とは異<r1_こと>なる\nデジタル空間<r2_くうかん>に存在<r2_そんざい>する世界<r2_せかい>\n\n本来<r2_ほんらい>独立<r2_どくりつ>していたはずの\n現実<r2_げんじつ>世界<r2_せかい>とデジタルワールドに\n接点<r2_せってん>を作<r1_つく>り出<r1_だ>したという\nGIGO<r4_ギゴ>のテクノロジーの核心<r2_かくしん>部分<r2_ぶぶん>は\n今<r1_いま>も謎<r1_なぞ>に包<r1_つつ>まれている
24;デジタマから生<r1_う>まれ、\nさまざまな要素<r2_ようそ>により\n幼年期<r3_ようねんき>から、成長期<r3_せいちょうき>、成熟期<r3_せいじゅくき>を経<r1_へ>て\n完全<r2_かんぜん>体<r1_たい>や究極<r2_きゅうきょく>体<r1_たい>へと進化<r2_しんか>する\nデジタル生命体<r3_せいめいたい>。\n\nその多<r1_おお>くはデジタルワールド内<r1_ない>にある\n「ファイル島<r1_とう>」に生息<r2_せいそく>しているが\nその数<r1_かず>・性質<r2_せいしつ>は多岐<r2_たき>に渡<r1_わた>り、\n全貌<r2_ぜんぼう>をつかむのはきわめて困難<r2_こんなん>とされる。
25;デジタルワールドに存在<r2_そんざい>する\n特殊<r2_とくしゅ>金属<r2_きんぞく>\n\nその種類<r2_しゅるい>には様々<r2_さまざま>あるが\n詳細<r2_しょうさい>な分類<r2_ぶんるい>は不可能<r3_ふかのう>ともいえるほど\n有機的<r3_ゆうきてき>に様態<r2_ようたい>を変<r1_か>える物質<r2_ぶっしつ>である
26;デジモンを削除<r2_さくじょ>する作用<r2_さよう>のある\nＸプログラムに対抗<r2_たいこう>するための因子<r2_いんし>\n\nデジモンの生命<r2_せいめい>としての\n強<r1_つよ>さを感<r1_かん>じさせる象徴的<r3_しょうちょうてき>な\n存在<r2_そんざい>である
27;携帯<r2_けいたい>電話<r2_でんわ>の機能<r2_きのう>を持<r1_も>つ\n多機能<r3_たきのう>サイバーガジェット\n\nオンラインゲーム「デジタルモンスター」を\n遊<r1_あそ>ぶのに最適<r2_さいてき>なデバイスでもある
28;数年<r2_すうねん>前<r1_まえ>の大規模<r3_だいきぼ>な\nネットワークダウン事件<r2_じけん>以降<r2_いこう>、\n一気<r2_いっき>にそのシェアを拡大<r2_かくだい>した\nネットワーク会社<r2_がいしゃ>\n\n以降<r2_いこう>はライフラインの供給<r2_きょうきゅう>などにも\n手<r1_て>を広<r1_ひろ>げ、人々<r2_ひとびと>の生活<r2_せいかつ>の隅々<r2_すみずみ>まで\n同社<r2_どうしゃ>のテクノロジーが\n生<r1_い>かされるに至<r1_いた>っている
29;GIGO社<r5_ギゴカンパニー>の運営<r2_うんえい>によるネットワークゲーム\nプレイヤーはデジモンのテイマーとなり\nネットワークを介<r1_かい>して「コロシアム」と\n呼<r1_よ>ばれる場所<r2_ばしょ>でお互<r1_たが>いのデジモンを\n戦<r1_たたか>わせる\n\n現在<r2_げんざい>のランキング１位<r1_い>は\n「にゃんこテイマー」と呼<r1_よ>ばれる\n謎<r1_なぞ>のプレイヤーである
30;デジタルワールド内<r1_ない>で頻発<r2_ひんぱつ>している\nデジモンが黒<r1_くろ>いオーラをまとい\n正気<r2_しょうき>を失<r1_うしな>って行動<r2_こうどう>してしまう現象<r2_げんしょう>\n\nその原因<r2_げんいん>はデジタルワールドに\n最近<r2_さいきん>起<r1_お>こった異変<r2_いへん>と関連<r2_かんれん>があると\n考<r1_かんが>えられているが、詳細<r2_しょうさい>は\n明<r1_あき>らかになっていない
31;デジタルワールド内<r1_ない>の\n「ファイル島<r1_とう>」での出来事<r3_できごと>、\nデータのすべてを記録<r2_きろく>している端末<r2_たんまつ>\n\n膨大<r2_ぼうだい>なデータを秘<r1_ひ>めているが\n人間<r2_にんげん>やそれにまつわるデバイスでは\nその一部<r2_いちぶ>しか取<r1_と>り出<r1_だ>すことはできない
32;現実<r2_げんじつ>世界<r2_せかい>の物質<r2_ぶっしつ>を\nデジタルワールドに存在<r2_そんざい>する\n構造体<r3_こうぞうたい>へと変換<r2_へんかん>し、転送<r2_てんそう>する技術<r2_ぎじゅつ>\n\n現実<r2_げんじつ>世界<r2_せかい>に存在<r2_そんざい>するものが\nデジタルワールドに入<r1_はい>り込<r1_こ>むことを\n「デジタイズ現象<r2_げんしょう>」と呼<r1_よ>ぶ\n\nまた、デジタルワールドから\n現実<r2_げんじつ>世界<r2_せかい>へ存在<r2_そんざい>を移動<r2_いどう>させることを\n「リ・デジタイズ」と呼<r1_よ>ぶ
33;デジタルワールドの構造体<r3_こうぞうたい>を\n現実<r2_げんじつ>世界<r2_せかい>に展開<r2_てんかい>し、定着<r2_ていちゃく>させること\n\nデジタルワールドにやってきた人間<r2_にんげん>が\n現実<r2_げんじつ>世界<r2_せかい>に帰<r1_かえ>ることも\n「リ・デジタイズ」に相当<r2_そうとう>する\n\nしかし、現状<r2_げんじょう>デジタイズや\nリ・デジタイズの技術的<r3_ぎじゅつてき>実現<r2_じつげん>は\n不可能<r3_ふかのう>であるとする専門家<r3_せんもんか>が多<r1_おお>い
34;GIGO<r4_ギゴ>カンパニーの社屋<r2_しゃおく>を模<r1_も>して\n「デジタルモンスター」の世界<r2_せかい>の中<r1_なか>に\n構築<r2_こうちく>された高層<r2_こうそう>タワー\n\nデザインが同<r1_おな>じタワーを通<r1_つう>じ、\n二<r1_ふた>つの世界<r2_せかい>を司<r1_つかさど>るという\nGIGO社<r5_ギゴカンパニー>のテーマが込<r1_こ>められている\n\nまた、この塔<r1_とう>は、かつてファイル島<r1_とう>に\n存在<r2_そんざい>した「ムゲンマウンテン」が\n変貌<r2_へんぼう>したものとも言<r1_い>われている
35;道標<r2_みちしるべ>の森<r1_もり>で目撃<r2_もくげき>された\n謎<r1_なぞ>の生命体<r3_せいめいたい>はデジモンとは異<r1_こと>なる\n構造<r2_こうぞう>を持<r1_も>った生命体<r3_せいめいたい>である\n\nこの生物<r2_せいぶつ>がいかなる経緯<r2_けいい>で\nこの世界<r2_せかい>に産<r1_う>み落<r1_お>とされたのかは\n現在<r2_げんざい>のところ、不明<r2_ふめい>である
36;それ単体<r2_たんたい>では役<r1_やく>に立<r1_た>たない\n高密度<r3_こうみつど>データの集合体<r3_しゅうごうたい>\n\n自然<r2_しぜん>に発生<r2_はっせい>することはなく\nその生成<r2_せいせい>には必<r1_かなら>ず人的<r2_じんてき>な介入<r2_かいにゅう>が\nあるという\n\n特殊<r2_とくしゅ>な手段<r2_しゅだん>を使<r1_つか>えば\n内部<r2_ないぶ>の解析<r2_かいせき>が可能<r2_かのう>だと言<r1_い>うが…
37;デジタルワールドと現実<r2_げんじつ>世界<r2_せかい>をつなぐ\n唯一<r2_ゆいいつ>の空間<r2_くうかん>\n\n本来<r2_ほんらい>、この内部<r2_ないぶ>以外<r2_いがい>、\n生身<r2_なまみ>の人間<r2_にんげん>がデジタルワールドに\n立<r1_た>ち入<r1_い>ることはありえない
38;数年<r2_すうねん>前<r1_まえ>に発生<r2_はっせい>した\n世界<r2_せかい>規模<r2_きぼ>でのサーバーダウン現象<r2_げんしょう>\n\n発生<r2_はっせい>の経緯<r2_けいい>はいまだ不明<r2_ふめい>だが\n本件<r2_ほんけん>がGIGO<r4_ギゴ>カンパニーの\n躍進<r2_やくしん>の大<r1_おお>きな助<r1_たす>けとなったことは\n疑<r1_うたが>いのない事実<r2_じじつ>である
39;現実<r2_げんじつ>世界<r2_せかい>に存在<r2_そんざい>している\nGIGO<r4_ギゴ>本社<r2_ほんしゃ>のビルは\nデジタワーと同<r1_おな>じ形状<r2_けいじょう>をしている\n\nオンラインゲーム\n「デジタルモンスター」にて\n現実<r2_げんじつ>とゲームの世界<r2_せかい>をつなぐ\n役割<r2_やくわり>を担<r1_にな>う建造物<r3_けんぞうぶつ>として\n同<r1_おな>じ形状<r2_けいじょう>をとりながら\n設計<r2_せっけい>されたものである
40;GIGO<r4_ギゴ>カンパニーが運営<r2_うんえい>する\nポータルサイトの名称<r2_めいしょう>\n\nあらゆる情報<r2_じょうほう>、ニュースが集<r1_あつ>まり\n全世界<r3_ぜんせかい>有数<r2_ゆうすう>のトラフィックの\n確保<r2_かくほ>に成功<r2_せいこう>している
41;ヴィティウムにより引<r1_ひ>き起<r1_お>こされる\n空間<r2_くうかん>のゆがみ\n\nデジタルワールドにおける局所的<r3_きょくしょてき>な\nワームホールともいえる\n\nその先<r1_さき>がどこへつながっているのかは\n誰<r1_だれ>も知<r1_し>らない…
42;巨大<r2_きょだい>生物<r2_せいぶつ>の骨格<r2_こっかく>データを\n象徴的<r3_しょうちょうてき>に保持<r2_ほじ>した地形<r2_ちけい>が\n印象的<r3_いんしょうてき>な湿地帯<r3_しっちたい>\n\n他<r1_ほか>では見<r1_み>ることができない\n様々<r2_さまざま>な形質<r2_けいしつ>の植物<r2_しょくぶつ>、生物<r2_せいぶつ>、デジモンが\n生息<r2_せいそく>している\n\nまた、夜<r1_よる>には昼間<r2_ひるま>とは\nまったく違<r1_ちが>う形<r1_かたち>の生態系<r3_せいたいけい>の美<r1_うつく>しさを\n感<r1_かん>じることができる場所<r2_ばしょ>でもある
43;GIGO<r4_ギゴ>カンパニーにより\n生<r1_う>み出<r1_だ>されたトラフィック制御<r2_せいぎょ>ツール\n\n圧倒的<r3_あっとうてき>な情報<r2_じょうほう>の奔流<r2_ほんりゅう>の中<r1_なか>で\nいつしかそれは生命<r2_せいめい>としての\n機能<r2_きのう>を持<r1_も>ち始<r1_はじ>め、そこには\n感情<r2_かんじょう>と戸惑<r2_とまど>いが生<r1_う>まれ\nやがてはいたずらに自<r1_みずか>らを\n生<r1_う>み出<r1_だ>したものへの怒<r1_いか>りへと\n形<r1_かたち>を変<r1_か>えていく\n\n怒<r1_いか>りを鎮<r1_しず>めるための戦<r1_たたか>いとともに\n彼<r1_かれ>の声<r1_こえ>に耳<r1_みみ>を傾<r1_かたむ>ける必要<r2_ひつよう>が\nあるのかもしれない
44;デジモンを育成<r2_いくせい>する\nオンラインゲーム\n「デジタルモンスター」の\nプレイヤーのことを指<r1_さ>す
45;デジモンのライフは\nすなわち生命力<r3_せいめいりょく>のことであり\nこれはバトルでの敗北<r2_はいぼく>により\n失<r1_うしな>われる\n\nデジモンは1体<r1_たい>につき３つの\nLIFE<r4_ライフ>を持<r1_も>っており\nそれを全<r1_すべ>て失<r1_うしな>うと、\nデジモンは転生<r2_てんせい>してしまう
46;デジモンは１体<r1_たい>につき\n３つまで性質<r2_せいしつ>を持<r1_も>っている\n\n性質<r2_せいしつ>には以下<r2_いか>のものがあり\nお互<r1_たが>いに相関<r2_そうかん>・強弱<r2_きょうじゃく>の関係<r2_かんけい>がある\n\n火炎<r2_かえん>・氷水<r2_こおりみず>・大気<r2_たいき>・自然<r2_しぜん>\n格闘<r2_かくとう>・機械<r2_きかい>・光<r1_ひかり>・闇<r1_やみ>・汚物<r2_おぶつ>\n\n火炎<r2_かえん>は自然<r2_しぜん>に強<r1_つよ>い\n自然<r2_しぜん>は大気<r2_たいき>に強<r1_つよ>い\n大気<r2_たいき>は氷水<r2_こおりみず>に強<r1_つよ>い\n氷水<r2_こおりみず>は火炎<r2_かえん>に強<r1_つよ>い\n格闘<r2_かくとう>と機械<r2_きかい>はお互<r1_たが>いに弱<r1_よわ>い\n光<r1_ひかり>と闇<r1_やみ>はお互<r1_たが>いに弱<r1_よわ>い\n格闘<r2_かくとう>同士<r2_どうし>、光<r1_ひかり>同士<r2_どうし>、闇<r1_やみ>同士<r2_どうし>、機械<r2_きかい>同士<r2_どうし>は\n干渉<r2_かんしょう>しない   \n汚物<r2_おぶつ>は機械<r2_きかい>に強<r1_つよ>く、光<r1_ひかり>と闇<r1_やみ>にも\n少<r1_すこ>し強<r1_つよ>いが、その他<r1_た>全<r1_すべ>ての性質<r2_せいしつ>に弱<r1_よわ>い   
47;デジモンは以下<r2_いか>の３種類<r2_しゅるい>のうち、\nいずれかの属性<r2_ぞくせい>を持<r1_も>つ\n\n「データ」「ウィルス」「ワクチン」\n\nまた、各<r1_かく>属性<r2_ぞくせい>は以下<r2_いか>の強弱<r2_きょうじゃく>関係<r2_かんけい>を持<r1_も>つ\n\nデータはウィルスを苦手<r2_にがて>とし\nウィルスはワクチンを苦手<r2_にがて>とする\n\nまた、ワクチンはデータを苦手<r2_にがて>としている\n\n得意<r2_とくい>な相手<r2_あいて>に対<r1_たい>しては好戦的<r3_こうせんてき>になるが\n苦手<r2_にがて>な相手<r2_あいて>に対<r1_たい>しては避<r1_さ>けるようになる
48;デジモンはパートナーとの\n関係<r2_かんけい>により、その「性格<r2_せいかく>」も\n変化<r2_へんか>していく\n\nパートナーはまさにテイマーの\n映<r1_うつ>し鏡<r1_かがみ>ということもできるだろう
49;デジモンには感情<r2_かんじょう>があり\nそれはパートナーとの関係<r2_かんけい>の中<r1_なか>で\n刻一刻<r3_こくいっこく>と形<r1_かたち>を変<r1_か>える\n\nあまりに極端<r2_きょくたん>な行動<r2_こうどう>ばかりを\nとらせていると、バトルなど\n感情<r2_かんじょう>が高<r1_たか>ぶる場面<r2_ばめん>で\nそれが爆発<r2_ばくはつ>してしまうことも…
50;デジモンの体重<r2_たいじゅう>は\n食事等<r3_しょくじとう>の摂取<r2_せっしゅ>により\n随時<r2_ずいじ>変動<r2_へんどう>する\n\nしかし、あくまでもデジタル生命体<r3_せいめいたい>である\nデジモンの体重<r2_たいじゅう>は\n相対的<r3_そうたいてき>に非常<r2_ひじょう>に軽量<r2_けいりょう>であり\n物理<r2_ぶつり>世界<r2_せかい>の基準<r2_きじゅん>とは大<r1_おお>きく異<r1_こと>なる\n数値<r2_すうち>を示<r1_しめ>すことが多<r1_おお>い
51;デジモンには「タイプ」があり\nそれはすなわち\nデジモンの「種類<r2_しゅるい>」に相当<r2_そうとう>する\n\nファイル島<r1_とう>には非常<r2_ひじょう>に多<r1_おお>くのタイプの\nデジモンが生息<r2_せいそく>している
52;デジモンの寝起<r2_ねお>き時間<r2_じかん>は\nそのタイプによって異<r1_こと>なる\n\n早起<r2_はやお>きのものもいれば\n夜行性<r3_やこうせい>のものもいる\n\n全<r1_すべ>ての人間<r2_にんげん>がそうであるように\nデジモンにも\nそれぞれの生活<r2_せいかつ>のサイクルと\nいうものがある
53;デジモンには「きげん」があり\nそれは状況<r2_じょうきょう>やテイマーとのやり取<r1_と>りによって\n変動<r2_へんどう>する\n\nきげんが低<r1_ひく>いと\n元気<r2_げんき>がなくなり寿命<r2_じゅみょう>が短<r1_みじか>くなってしまう\n\nきげんを高<r1_たか>く保<r1_たも>つことが\n一流<r2_いちりゅう>のテイマーとしての第一歩<r3_だいいっぽ>となる
54;デジモンには「しつけ」があり\nそれは状況<r2_じょうきょう>やテイマーとのやり取<r1_と>りによって\n変動<r2_へんどう>する\n\nしつけが低<r1_ひく>いと\nアイテムを素直<r2_すなお>に受<r1_う>け取<r1_と>らなくなったり\nトイレに行<r1_い>きたい意思表示<r4_いしひょうじ>を\nあまりしなくなったりしてしまう
55;きちんとした\nトイレをしていないと\n「のろい」が高<r1_たか>くなり\n最終的<r3_さいしゅうてき>に進化<r2_しんか>に支障<r2_ししょう>をきたすようになる
56;育<r1_そだ>てたデジモンのデータを\nバックアップしておくための端末<r2_たんまつ>\n\nコロシアムの各階<r2_かくかい>の受付<r2_うけつけ>近<r1_ちか>くに設置<r2_せっち>されている\n\nここに保存<r2_ほぞん>されたデータは\nコロシアムで他<r1_ほか>のプレイヤーと\n対戦<r2_たいせん>する際<r1_さい>に使用<r2_しよう>することができる
57;召喚<r2_しょうかん>技<r1_わざ>を記憶<r2_きおく>しておくための装置<r2_そうち>\n\n力尽<r2_ちからつ>きてしまったパートナーは\nデジメモリに移<r1_うつ>されることによって\n様々<r2_さまざま>な威力<r2_いりょく>を持<r1_も>った召喚<r2_しょうかん>技<r1_わざ>として\n使用<r2_しよう>することができるようになる
58;パートナーデジモンのステータス\n\nかしこさが上<r1_あ>がることで\nデジモンに出<r1_だ>せる指示<r2_しじ>の数<r1_かず>が\n増<r1_ふ>えていく\n\nパートナーとのやり取<r1_と>りを\n密<r1_みつ>に持<r1_も>ちたいテイマーには\n重要<r2_じゅうよう>度<r1_ど>の高<r1_たか>いステータスである
59;パートナーデジモンのステータス\n\nすばやさが上<r1_あ>がることで\nデジモンの移動速度<r4_いどうそくど>や\n攻撃<r2_こうげき>するスピードがあがる\n\nスピーディーなバトルを\n楽<r1_たの>しみたいテイマーには\n重要<r2_じゅうよう>度<r1_ど>の高<r1_たか>いステータスである
60;テイマーがパートナーデジモンに対<r1_たい>し\nもっともしてはならない３つのこと\n\n・場所<r2_ばしょ>をわきまえない排便<r2_はいべん>\n・食事<r2_しょくじ>をあきらめさせる\n・不眠<r2_ふみん>不休<r2_ふきゅう>でつれまわす\n\nこれを何度<r2_なんど>も繰<r1_く>り返<r1_かえ>していると\nパートナーが望<r1_のぞ>まざる方向<r2_ほうこう>に\n進化<r2_しんか>を遂<r1_と>げていってしまう
61;テイマーは、コロシアム１Ｆや\n街<r1_まち>のジムにおいて\nトレーニングを行<r1_おこな>うことで\nパートナーの能力<r2_のうりょく>を\n選<r1_えら>んで強化<r2_きょうか>することができる\n\n日々<r2_ひび>トレーニングに励<r1_はげ>むことが\n優秀<r2_ゆうしゅう>なテイマーへの第<r1_だい>一歩<r2_いっぽ>だ
62;はじまりの街<r1_まち>に存在<r2_そんざい>する\n持<r1_も>ちきれない道具<r2_どうぐ>を\n預<r1_あず>かっておいてくれる\n便利<r2_べんり>な施設<r2_しせつ>
63;はじまりの街<r1_まち>に存在<r2_そんざい>する\nいろいろな食事<r2_しょくじ>を提供<r2_ていきょう>してくれる\n便利<r2_べんり>な施設<r2_しせつ>
64;はじまりの街<r1_まち>に存在<r2_そんざい>する\nいろいろなアイテムの売買<r2_ばいばい>をしてくれる\n便利<r2_べんり>な施設<r2_しせつ>
