47;汚物技<r3_おぶつわざ>を全<r1_すべ>て覚<r1_おぼ>えた者<r1_もの>へ贈<r1_おく>られる称号<r2_しょうごう>
48;全<r1_すべ>ての技<r1_わざ>を覚<r1_おぼ>えた者<r1_もの>へ贈<r1_おく>られる称号<r2_しょうごう>
49;アクセサリを手<r1_て>に入<r1_い>れた者<r1_もの>へ贈<r1_おく>られる称号<r2_しょうごう>
50;数多<r2_かずおお>くのアクセサリを集<r1_あつ>めた者<r1_もの>へ贈<r1_おく>られる称号<r2_しょうごう>
51;アクセサリを全<r1_すべ>て集<r1_あつ>めた者<r1_もの>へ贈<r1_おく>られる称号<r2_しょうごう>
52;現実世界<r4_げんじつせかい>の情報<r2_じょうほう>に敏感<r2_びんかん>な者<r1_もの>へ贈<r1_おく>られる称号<r2_しょうごう>
53;数多<r2_かずおお>くのメールを受<r1_う>け取<r1_と>った者<r1_もの>へ贈<r1_おく>られる称号<r2_しょうごう>
54;デジタルワールドの知識<r2_ちしき>を高<r1_たか>めた者<r1_もの>へ贈<r1_おく>られる称号<r2_しょうごう>
55;テイマーランクが最高<r2_さいこう>に達<r1_たっ>した者<r1_もの>へ贈<r1_おく>られる称号<r2_しょうごう>
56;デジタルワールドで多<r1_おお>くのBitを稼<r1_かせ>いだ者<r1_もの>へ贈<r1_おく>られる称号<r2_しょうごう>
57;デジタルワールドの滞在時間<r4_たいざいじかん>が長<r1_なが>い者<r1_もの>へ贈<r1_おく>られる称号<r2_しょうごう>
58;初<r1_はじ>めてサカナを釣<r1_つ>り上<r1_あ>げた者<r1_もの>へ贈<r1_おく>られる称号<r2_しょうごう>
59;大物<r2_おおもの>のサカナを釣<r1_つ>り上<r1_あ>げた者<r1_もの>へ贈<r1_おく>られる称号<r2_しょうごう>
60;全<r1_ぜん>サカナの巨大<r2_きょだい>サイズを釣<r1_つ>り上<r1_あ>げた最高<r2_さいこう>の釣<r1_つ>り人<r1_びと>へ贈<r1_おく>られる称号<r2_しょうごう>
61;力<r1_ちから>のみでヴィティウムを撃破<r2_げきは>した者<r1_もの>へ贈<r1_おく>られる称号<r2_しょうごう>
62;
63;
64;
65;
66;
67;
68;
69;
70;
71;
72;
73;
74;
75;
76;
77;
78;
79;
80;
81;
82;
83;
84;
85;
86;
87;
88;
89;
90;
91;
92;
93;
94;
