23;自分<r2_じぶん>を中心<r2_ちゅうしん>とした全方位<r3_ぜんほうい>に毒霧<r2_どくきり>を発生<r2_はっせい>させる
24;対象<r2_たいしょう>の足下<r2_あしもと>に木<r1_き>の根<r1_ね>を絡<r1_から>ませる
25;対象<r2_たいしょう>の頭上<r2_ずじょう>から岩<r1_いわ>を落<r1_お>とす
26;全体<r2_ぜんたい>に岩<r1_いわ>が降<r1_ふ>り注<r1_そそ>ぐ
27;全体<r2_ぜんたい>を毒霧<r2_どくきり>で埋<r1_う>め尽<r1_つ>くす
28;自分<r2_じぶん>の前方<r2_ぜんぽう>に高速<r2_こうそく>のパンチを繰<r1_く>り出<r1_だ>す
29;筋力<r2_きんりょく>を溜<r1_た>め込<r1_こ>み自分<r2_じぶん>の攻撃力<r3_こうげきりょく>を上昇<r2_じょうしょう>させる
30;自分<r2_じぶん>の周囲<r2_しゅうい>に回転<r2_かいてん>を利用<r2_りよう>した衝撃波<r3_しょうげきは>を発生<r2_はっせい>させる
31;大<r1_おお>きな動<r1_うご>きで自分<r2_じぶん>の前方<r2_ぜんぽう>近<r1_ちか>くにいる相手<r2_あいて>をひるませる
32;鬨<r1_とき>の声<r1_こえ>を上<r1_あ>げ、自分<r2_じぶん>の攻撃<r2_こうげき>・防御<r2_ぼうぎょ>・素早<r2_すばや>さを上昇<r2_じょうしょう>させる
33;自分<r2_じぶん>の前方<r2_ぜんぽう>に、力<r1_ちから>を溜<r1_た>め込<r1_こ>んだパンチを繰<r1_く>り出<r1_だ>す
34;自分<r2_じぶん>を中心<r2_ちゅうしん>とした全方位<r3_ぜんほうい>を闘気<r2_とうき>で攻撃<r2_こうげき>する
35;自分<r2_じぶん>の前方<r2_ぜんぽう>に闇<r1_やみ>の魂<r1_たましい>をぶつける
36;対象<r2_たいしょう>を光<r1_ひかり>で包<r1_つつ>み込<r1_こ>む
37;自分<r2_じぶん>の周囲<r2_しゅうい>を闇<r1_やみ>で包<r1_つつ>み込<r1_こ>み目標<r2_もくひょう>を見失<r2_みうしな>わせる
38;自分<r2_じぶん>の周囲<r2_しゅうい>に光<r1_ひかり>を放<r1_はな>ち目<r1_め>をくらませる
39;全体<r2_ぜんたい>に闇<r1_やみ>の雨<r1_あめ>を降<r1_ふ>らせる
40;全体<r2_ぜんたい>を聖<r1_せい>なる光<r1_ひかり>で埋<r1_う>め尽<r1_つ>くす
41;全体<r2_ぜんたい>に、光<r1_ひかり>と闇<r1_やみ>を併<r1_あわ>せ持<r1_も>つ強力<r2_きょうりょく>な一撃<r2_いちげき>を放<r1_はな>つ
42;自分<r2_じぶん>の前方<r2_ぜんぽう>に向<r1_む>けて爪<r1_つめ>で攻撃<r2_こうげき>をする
43;自分<r2_じぶん>の全<r1_ぜん>パラメータを上昇<r2_じょうしょう>させる
44;自分<r2_じぶん>の前方<r2_ぜんぽう>に巨大<r2_きょだい>なエネルギーの球体<r2_きゅうたい>を発生<r2_はっせい>させる
45;自分<r2_じぶん>の周囲<r2_しゅうい>に防御壁<r3_ぼうぎょへき>を形成<r2_けいせい>する
46;自分<r2_じぶん>の前方<r2_ぜんぽう>をすべて薙<r1_な>ぎ倒<r1_たお>す必殺<r2_ひっさつ>のレーザー
47;対象<r2_たいしょう>の頭上<r2_ずじょう>から機械<r2_きかい>の塊<r1_かたまり>を落<r1_お>とす
48;対象<r2_たいしょう>をプログラム空間<r2_くうかん>に閉<r1_と>じ込<r1_こ>める
49;自分<r2_じぶん>の前方<r2_ぜんぽう>にウンチまみれのキックを繰<r1_く>り出<r1_だ>す
50;自分<r2_じぶん>の前方<r2_ぜんぽう>に臭<r1_くさ>い息<r1_いき>をまき散<r1_ち>らす
51;対象<r2_たいしょう>の足下<r2_あしもと>をウンチまみれにする
52;自分<r2_じぶん>を中心<r2_ちゅうしん>とした全方位<r3_ぜんほうい>にウンチを出現<r2_しゅつげん>させる
53;全体<r2_ぜんたい>にウンチを投<r1_な>げ散<r1_ち>らす
54;対象<r2_たいしょう>の頭上<r2_ずじょう>から巨大<r2_きょだい>ウンチを落<r1_お>とす
55;全体<r2_ぜんたい>に空<r1_そら>から恐怖<r2_きょうふ>の巨大<r2_きょだい>ウンチが降<r1_ふ>ってくる
56;自分<r2_じぶん>の前方<r2_ぜんぽう>に向<r1_」む>けて小<r1_ちい>さな泡<r1_あわ>を吹<r1_ふ>く
57;必殺技<r3_ひっさつわざ>を跳<r1_は>ね返<r1_かえ>す
58;データの塊<r1_かたまり>を対象<r2_たいしょう>にぶつける
59;自分<r2_じぶん>を中心<r2_ちゅうしん>とした全方位<r3_ぜんほうい>のデータへのアクセスを禁止<r2_きんし>し動<r1_うご>きを止<r1_と>める
60;対象<r2_たいしょう>の情報<r2_じょうほう>をまるめ込<r1_こ>んでデータ量<r1_りょう>を減<r1_へ>らしてしまう
